0,1659.64
0.01887,1659.632
0.03775,1659.624
0.0566,1659.617
0.0755,1659.609
0.0944,1659.601
0.1132,1659.593
0.1321,1659.586
0.151,1659.578
0.1699,1659.57
0.1887,1659.563
0.2076,1659.555
0.2265,1659.547
0.2453,1659.54
0.2642,1659.532
0.2831,1659.525
0.302,1659.517
0.3208,1659.509
0.3397,1659.5
0.3586,1659.491
0.3775,1659.483
0.3963,1659.474
0.4152,1659.465
0.4341,1659.457
0.4529,1659.448
0.4718,1659.44
0.4907,1659.431
0.51,1659.423
0.528,1659.415
0.547,1659.407
0.566,1659.399
0.585,1659.391
0.604,1659.383
0.623,1659.375
0.642,1659.367
0.661,1659.359
0.679,1659.351
0.698,1659.343
0.717,1659.335
0.736,1659.326
0.755,1659.317
0.774,1659.309
0.793,1659.3
0.812,1659.291
0.83,1659.283
0.849,1659.274
0.868,1659.265
0.887,1659.256
0.906,1659.248
0.925,1659.239
0.944,1659.231
0.963,1659.223
0.981,1659.214
1,1659.206
1.019,1659.198
1.038,1659.189
1.057,1659.181
1.076,1659.173
1.095,1659.164
1.113,1659.156
1.132,1659.148
1.151,1659.14
1.17,1659.132
1.189,1659.124
1.208,1659.116
1.227,1659.108
1.246,1659.1
1.264,1659.092
1.283,1659.084
1.302,1659.076
1.321,1659.067
1.34,1659.058
1.359,1659.049
1.378,1659.039
1.397,1659.03
1.415,1659.02
1.434,1659.011
1.453,1659.001
1.472,1658.992
1.491,1658.983
1.51,1658.973
1.529,1658.965
1.548,1658.957
1.566,1658.948
1.585,1658.94
1.604,1658.931
1.623,1658.923
1.642,1658.915
1.661,1658.906
1.68,1658.898
1.699,1658.889
1.717,1658.88
1.736,1658.871
1.755,1658.862
1.774,1658.852
1.793,1658.843
1.812,1658.833
1.831,1658.824
1.85,1658.815
1.868,1658.806
1.887,1658.796
1.906,1658.787
1.925,1658.779
1.944,1658.771
1.963,1658.763
1.982,1658.754
2.001,1658.746
2.019,1658.738
2.038,1658.73
2.057,1658.722
2.076,1658.714
2.095,1658.706
2.114,1658.698
2.133,1658.69
2.152,1658.683
2.17,1658.675
2.189,1658.667
2.208,1658.66
2.227,1658.652
2.246,1658.645
2.265,1658.637
2.284,1658.63
2.302,1658.622
2.321,1658.613
2.34,1658.604
2.359,1658.594
2.378,1658.584
2.397,1658.575
2.416,1658.565
2.435,1658.555
2.453,1658.546
2.472,1658.536
2.491,1658.527
2.51,1658.517
2.529,1658.509
2.548,1658.5
2.567,1658.492
2.586,1658.483
2.604,1658.475
2.623,1658.466
2.642,1658.458
2.661,1658.449
2.68,1658.441
2.699,1658.432
2.718,1658.423
2.737,1658.414
2.755,1658.404
2.774,1658.395
2.793,1658.385
2.812,1658.376
2.831,1658.367
2.85,1658.357
2.869,1658.348
2.888,1658.338
2.906,1658.329
2.925,1658.32
2.944,1658.312
2.963,1658.303
2.982,1658.294
3.001,1658.286
3.02,1658.277
3.039,1658.268
3.057,1658.26
3.076,1658.251
3.095,1658.242
3.114,1658.234
3.133,1658.227
3.152,1658.22
3.171,1658.213
3.19,1658.205
3.208,1658.198
3.227,1658.191
3.246,1658.184
3.265,1658.177
3.284,1658.17
3.303,1658.163
3.322,1658.155
3.34,1658.145
3.359,1658.136
3.378,1658.127
3.397,1658.117
3.416,1658.108
3.435,1658.098
3.454,1658.089
3.473,1658.08
3.491,1658.07
3.51,1658.061
3.529,1658.053
3.548,1658.046
3.567,1658.038
3.586,1658.03
3.605,1658.022
3.624,1658.015
3.642,1658.007
3.661,1658
3.68,1657.992
3.699,1657.984
3.718,1657.976
3.737,1657.967
3.756,1657.958
3.775,1657.949
3.793,1657.939
3.812,1657.93
3.831,1657.921
3.85,1657.912
3.869,1657.903
3.888,1657.894
3.907,1657.884
3.926,1657.876
3.944,1657.867
3.963,1657.858
3.982,1657.849
4.001,1657.841
4.02,1657.832
4.039,1657.823
4.058,1657.814
4.077,1657.806
4.095,1657.797
4.114,1657.788
4.133,1657.781
4.152,1657.774
4.171,1657.767
4.19,1657.759
4.209,1657.752
4.228,1657.745
4.246,1657.738
4.265,1657.731
4.284,1657.723
4.303,1657.716
4.322,1657.708
4.341,1657.697
4.36,1657.687
4.379,1657.676
4.397,1657.666
4.416,1657.656
4.435,1657.645
4.454,1657.635
4.473,1657.625
4.492,1657.614
4.511,1657.604
4.529,1657.595
4.548,1657.587
4.567,1657.578
4.586,1657.57
4.605,1657.561
4.624,1657.553
4.643,1657.545
4.662,1657.536
4.68,1657.528
4.699,1657.519
4.718,1657.51
4.737,1657.499
4.756,1657.488
4.775,1657.477
4.794,1657.466
4.813,1657.454
4.831,1657.443
4.85,1657.432
4.869,1657.421
4.888,1657.41
4.907,1657.398
4.926,1657.389
4.945,1657.38
4.964,1657.371
4.982,1657.363
5.001,1657.354
5.02,1657.345
5.039,1657.337
5.058,1657.328
5.077,1657.319
5.096,1657.311
5.115,1657.302
5.133,1657.294
5.152,1657.287
5.171,1657.279
5.19,1657.272
5.209,1657.264
5.228,1657.257
5.247,1657.249
5.266,1657.241
5.284,1657.234
5.303,1657.226
5.322,1657.218
5.341,1657.208
5.36,1657.199
5.379,1657.189
5.398,1657.179
5.417,1657.17
5.435,1657.16
5.454,1657.15
5.473,1657.141
5.492,1657.131
5.511,1657.121
5.53,1657.113
5.549,1657.106
5.567,1657.098
5.586,1657.091
5.605,1657.083
5.624,1657.076
5.643,1657.069
5.662,1657.061
5.681,1657.054
5.7,1657.046
5.718,1657.038
5.737,1657.025
5.756,1657.012
5.775,1656.999
5.794,1656.986
5.813,1656.973
5.832,1656.96
5.851,1656.947
5.869,1656.933
5.888,1656.92
5.907,1656.907
5.926,1656.896
5.945,1656.886
5.964,1656.877
5.983,1656.867
6.002,1656.857
6.02,1656.848
6.039,1656.838
6.058,1656.828
6.077,1656.819
6.096,1656.809
6.115,1656.8
6.134,1656.788
6.153,1656.777
6.171,1656.766
6.19,1656.755
